trade_date,M1_price,M2_price,M3_price,M4_price,M1_M2_spread,M2_M3_spread,M3_M4_spread,M1_M2_spread_change,M2_M3_spread_change,M3_M4_spread_change
2022-11-01,7726.5,7698.5,7662.5,7644.0,28.0,36.0,18.5,-0.125,-0.027027027027026973,-0.24489795918367352
2022-11-02,7672.75,7658.75,7634.0,7617.75,14.0,24.75,16.25,-0.5,-0.3125,-0.1216216216216216
2022-11-03,7607.0,7595.0,7573.0,7551.0,12.0,22.0,22.0,-0.1428571428571429,-0.11111111111111116,0.3538461538461539
2022-11-04,8144.0,8136.0,8111.5,8089.5,8.0,24.5,22.0,-0.33333333333333337,0.11363636363636354,0.0
2022-11-07,7932.75,7929.75,7922.75,7911.5,3.0,7.0,11.25,-0.625,-0.7142857142857143,-0.48863636363636365
2022-11-08,8135.0,8131.0,8123.0,8112.0,4.0,8.0,11.0,0.33333333333333326,0.1428571428571428,-0.022222222222222254
2022-11-09,8116.25,8119.25,8111.0,8100.5,-3.0,8.25,10.5,-1.75,0.03125,-0.045454545454545414
2022-11-10,8284.0,8285.5,8280.5,8269.5,-1.5,5.0,11.0,-0.5,-0.3939393939393939,0.04761904761904767
2022-11-11,8502.9,8506.9,8502.9,8491.9,-4.0,4.0,11.0,1.6666666666666665,-0.19999999999999996,0.0
2022-11-14,8356.0,8374.0,8378.0,8374.5,-18.0,-4.0,3.5,3.5,-2.0,-0.6818181818181819
2022-11-16,8284.25,8293.25,8295.25,8295.75,-9.0,-2.0,-0.5,-0.5,-0.6666666666666667,1.0
2022-11-17,8095.0,8107.5,8111.5,8114.0,-12.5,-4.0,-2.5,0.38888888888888884,1.0,4.0
2022-11-18,8065.5,8075.0,8078.5,8079.0,-9.5,-3.5,-0.5,-0.24,-0.125,-0.8
2022-11-21,7864.0,7876.25,7881.25,7883.5,-12.25,-5.0,-2.25,0.2894736842105263,0.4285714285714286,3.5
2022-11-22,7996.25,8008.75,8013.25,8017.0,-12.5,-4.5,-3.75,0.020408163265306145,-0.09999999999999998,0.6666666666666667
2022-11-23,7986.0,7998.5,8004.5,8009.0,-12.5,-6.0,-4.5,0.0,0.33333333333333326,0.19999999999999996
2022-11-24,8023.0,8034.75,8040.0,8044.0,-11.75,-5.25,-4.0,-0.06000000000000005,-0.125,-0.11111111111111116
2022-11-25,7992.0,8001.0,8007.0,8011.75,-9.0,-6.0,-4.75,-0.23404255319148937,0.1428571428571428,0.1875
2022-11-28,7948.75,7954.0,7957.5,7961.0,-5.25,-3.5,-3.5,-0.41666666666666663,-0.41666666666666663,-0.26315789473684215
2022-11-29,8045.5,8040.5,8038.5,8038.0,5.0,2.0,0.5,-1.9523809523809523,-1.5714285714285714,-1.1428571428571428
2022-11-30,8239.75,8241.75,8239.75,8240.25,-2.0,2.0,-0.5,-1.4,0.0,-2.0
2022-12-01,8322.5,8332.5,8335.0,8337.5,-10.0,-2.5,-2.5,4.0,-2.25,4.0
2022-12-02,8442.0,8450.5,8451.5,8451.0,-8.5,-1.0,0.5,-0.15000000000000002,-0.6,-1.2
2022-12-05,8364.5,8380.5,8388.5,8393.5,-16.0,-8.0,-5.0,0.8823529411764706,7.0,-11.0
2022-12-06,8395.0,8410.0,8417.5,8424.0,-15.0,-7.5,-6.5,-0.0625,-0.0625,0.30000000000000004
2022-12-07,8439.0,8446.0,8452.5,8459.0,-7.0,-6.5,-6.5,-0.5333333333333333,-0.1333333333333333,0.0
2022-12-08,8532.75,8532.75,8538.5,8544.25,0.0,-5.75,-5.75,-1.0,-0.11538461538461542,-0.11538461538461542
2022-12-09,8518.0,8529.0,8537.0,8544.0,-11.0,-8.0,-7.0,-inf,0.3913043478260869,0.21739130434782616
2022-12-12,8339.25,8354.25,8364.25,8373.0,-15.0,-10.0,-8.75,0.36363636363636354,0.25,0.25
2022-12-13,8459.25,8475.5,8485.0,8493.5,-16.25,-9.5,-8.5,0.08333333333333326,-0.050000000000000044,-0.02857142857142858
2022-12-14,8486.0,8498.5,8506.75,8514.5,-12.5,-8.25,-7.75,-0.23076923076923073,-0.13157894736842102,-0.08823529411764708
2022-12-15,8255.5,8273.75,8284.25,8293.5,-18.25,-10.5,-9.25,0.45999999999999996,0.2727272727272727,0.19354838709677424
2022-12-16,8235.25,8255.25,8263.25,8269.25,-20.0,-8.0,-6.0,0.09589041095890405,-0.23809523809523814,-0.3513513513513513
2022-12-19,8303.25,8315.25,8318.25,8322.5,-12.0,-3.0,-4.25,-0.4,-0.625,-0.29166666666666663
2022-12-21,8390.5,8393.5,8397.0,8400.0,-3.0,-3.5,-3.0,-0.75,-0.125,-0.1428571428571429
2022-12-22,8305.0,8309.0,8313.0,8316.5,-4.0,-4.0,-3.5,0.33333333333333326,0.1428571428571428,0.16666666666666674
2022-12-23,8344.0,8350.0,8353.0,8356.0,-6.0,-3.0,-3.0,0.5,-0.25,-0.1428571428571429
2022-12-28,8445.0,8448.0,8447.5,8447.75,-3.0,0.5,-0.25,-0.5,-1.1666666666666667,-0.9166666666666666
2022-12-29,8419.5,8422.0,8422.0,8421.0,-2.5,0.0,1.0,-0.16666666666666663,-1.0,-5.0
2023-01-03,8318.0,8322.5,8323.0,8324.0,-4.5,-0.5,-1.0,0.807228915662809,-inf,-2.0
2023-01-04,8247.0,8252.0,8252.0,8253.0,-5.0,0.0,-1.0,0.11111111111111116,-1.0,0.0
2023-01-05,8371.25,8375.75,8375.5,8374.5,-4.5,0.25,1.0,-0.09999999999999998,inf,-2.0
2023-01-06,8578.65,8589.65,8590.4,8589.4,-11.0,-0.75,1.0,1.4444444444444446,-4.0,0.0
2023-01-09,8843.0,8853.0,8858.5,8860.0,-10.0,-5.5,-1.5,-0.09090909090909094,6.333333333333333,-2.5
2023-01-10,8898.5,8907.5,8912.0,8912.5,-9.0,-4.5,-0.5,-0.09999999999999998,-0.18181818181818177,-0.6666666666666667
2023-01-11,9115.0,9121.75,9125.0,9124.5,-6.75,-3.25,0.5,-0.25,-0.2777777777777778,-2.0
2023-01-12,9170.5,9181.5,9185.5,9187.0,-11.0,-4.0,-1.5,0.6296296296296295,0.23076923076923084,-4.0
2023-01-13,9170.0,9180.0,9184.0,9185.2,-10.0,-4.0,-1.2000000000007276,-0.09090909090909094,0.0,-0.1999999999995149
2023-01-16,9088.19,9097.69,9101.19,9103.94,-9.5,-3.5,-2.75,-0.050000000000000044,-0.125,1.291666666665277
2023-01-18,9329.0,9327.0,9322.5,9321.0,2.0,4.5,1.5,-1.2105263157894737,-4.0,0.0
2023-01-19,9307.5,9308.5,9305.5,9303.25,-1.0,3.0,2.25,-1.5,-0.33333333333333337,0.5
2023-01-20,9319.76,9324.01,9325.75,9325.5,-4.25,-1.7399999999997817,0.25,3.25,-1.5799999999999272,-0.8888888888888888
2023-01-23,9347.77,9353.26,9356.25,9358.75,-5.489999999999782,-2.9899999999997817,-2.5,0.29176470588230163,0.7183908045977914,-11.0
2023-01-24,9306.0,9311.5,9314.5,9318.0,-5.5,-3.0,-3.5,0.0018214936248122093,0.003344481605424443,0.3999999999999999
2023-01-25,9304.5,9310.25,9314.25,9318.0,-5.75,-4.0,-3.75,0.045454545454545414,0.33333333333333326,0.0714285714285714
2023-01-26,9320.5,9327.0,9329.0,9332.5,-6.5,-2.0,-3.5,0.13043478260869557,-0.5,-0.06666666666666665
2023-01-27,9255.74,9261.25,9263.5,9266.25,-5.510000000000218,-2.25,-2.75,-0.15230769230765873,0.125,-0.2142857142857143
2023-01-30,9200.35,9206.1,9209.5,9212.75,-5.75,-3.399999999999636,-3.25,0.04355716878398774,0.5111111111109494,0.18181818181818188
2023-01-31,9210.8,9217.8,9221.8,9224.3,-7.0,-4.0,-2.5,0.21739130434782616,0.17647058823542006,-0.23076923076923073
2023-02-01,9072.75,9080.25,9084.0,9087.0,-7.5,-3.75,-3.0,0.0714285714285714,-0.0625,0.19999999999999996
2023-02-02,9039.25,9044.25,9049.0,9052.25,-5.0,-4.75,-3.25,-0.33333333333333337,0.2666666666666666,0.08333333333333326
2023-02-03,8962.25,8970.25,8975.25,8980.24,-8.0,-5.0,-4.989999999999782,0.6000000000000001,0.05263157894736836,0.5353846153845483
2023-02-06,8848.25,8859.0,8865.25,8870.75,-10.75,-6.25,-5.5,0.34375,0.25,0.10220440881768345
2023-02-07,8902.5,8912.5,8919.0,8923.5,-10.0,-6.5,-4.5,-0.06976744186046513,0.040000000000000036,-0.18181818181818177
2023-02-08,8871.76,8881.01,8887.0,8891.25,-9.25,-5.989999999999782,-4.25,-0.07499999999999996,-0.078461538461572,-0.05555555555555558
2023-02-09,8955.5,8969.75,8976.5,8981.5,-14.25,-6.75,-5.0,0.5405405405405406,0.1268781302170694,0.17647058823529416
2023-02-10,8830.26,8844.51,8851.0,8857.0,-14.25,-6.489999999999782,-6.0,0.0,-0.038518518518550815,0.19999999999999996
2023-02-13,8916.5,8926.0,8931.5,8937.0,-9.5,-5.5,-5.5,-0.33333333333333337,-0.15254237288132744,-0.08333333333333337
2023-02-15,8845.5,8851.0,8856.0,8859.5,-5.5,-5.0,-3.5,-0.42105263157894735,-0.09090909090909094,-0.125
2023-02-16,9010.5,9017.25,9022.2,9025.2,-6.75,-4.950000000000728,-3.0,0.2272727272727273,-0.009999999999854459,-0.1428571428571429
2023-02-17,8974.25,8982.0,8987.5,8990.5,-7.75,-5.5,-3.0,0.14814814814814814,0.11111111111094774,0.0
2023-02-20,9133.75,9140.5,9144.25,9146.0,-6.75,-3.75,-1.75,-0.12903225806451613,-0.31818181818181823,-0.41666666666666663
2023-02-21,9198.5,9201.0,9203.5,9204.0,-2.5,-2.5,-0.5,-0.6296296296296297,-0.33333333333333337,-0.7142857142857143
2023-02-22,9116.0,9115.5,9116.0,9115.5,0.5,-0.5,0.5,-1.2,-0.8,-2.0
2023-02-23,8898.99,8902.49,8905.99,8908.0,-3.5,-3.5,-2.0100000000002183,-8.0,6.0,-5.020000000000437
2023-02-24,8705.5,8712.5,8717.5,8720.5,-7.0,-5.0,-3.0,1.0,0.4285714285714286,0.4925373134326738
2023-02-27,8795.5,8799.0,8803.0,8804.5,-3.5,-4.0,-1.5,-0.5,-0.19999999999999996,-0.5
2023-02-28,8959.0,8960.0,8962.25,8963.0,-1.0,-2.25,-0.75,-0.7142857142857143,-0.4375,-0.5
2023-03-01,9096.5,9099.5,9101.5,9101.0,-3.0,-2.0,0.5,2.0,-0.11111111111111116,-1.6666666666666665
2023-03-02,8942.6,8952.6,8958.25,8960.5,-10.0,-5.649999999999636,-2.25,2.3333333333333335,1.824999999999818,-5.5
2023-03-03,8965.5,8976.25,8983.0,8986.25,-10.75,-6.75,-3.25,0.07499999999999996,0.19469026548680257,0.4444444444444444
2023-03-06,8902.75,8911.75,8918.25,8922.0,-9.0,-6.5,-3.75,-0.16279069767441856,-0.03703703703703709,0.15384615384615374
2023-03-07,8743.5,8754.0,8760.25,8764.5,-10.5,-6.25,-4.25,0.16666666666666674,-0.038461538461538436,0.1333333333333333
2023-03-08,8892.0,8903.5,8908.0,8911.0,-11.5,-4.5,-3.0,0.09523809523809534,-0.28,-0.2941176470588235
2023-03-09,8834.05,8844.05,8850.0,8853.0,-10.0,-5.950000000000728,-3.0,-0.13043478260869568,0.32222222222238384,0.0
2023-03-10,8848.0,8859.5,8863.5,8865.5,-11.5,-4.0,-2.0,0.1499999999999999,-0.327731092437057,-0.33333333333333337
2023-03-13,8918.25,8930.25,8930.25,8930.25,-12.0,0.0,0.0,0.04347826086956519,-1.0,-1.0
2023-03-15,8498.75,8499.75,8503.25,8504.25,-1.0,-3.5,-1.0,-0.9166666666666666,0.0,-0.6
2023-03-16,8516.75,8514.25,8516.03,8516.03,2.5,-1.7800000000006548,0.0,-3.5,-0.49142857142838436,-1.0
2023-03-17,8580.25,8577.75,8578.5,8577.0,2.5,-0.75,1.5,0.0,-0.5786516853934134,inf
2023-03-20,8701.25,8696.75,8696.5,8695.0,4.5,0.25,1.5,0.8,-1.3333333333333333,0.0
2023-03-21,8762.25,8758.25,8757.5,8754.25,4.0,0.75,3.25,-0.11111111111111116,2.0,1.1666666666666665
2023-03-22,8899.5,8892.5,8891.0,8887.0,7.0,1.5,4.0,0.75,1.0,0.23076923076923084
2023-03-23,9038.0,9035.0,9033.49,9030.5,3.0,1.5100000000002183,2.9899999999997817,-0.5714285714285714,0.00666666666681226,-0.25250000000005457
2023-03-24,8921.75,8921.75,8922.75,8921.75,0.0,-1.0,1.0,-1.0,-1.6622516556290434,-0.6655518394648585
2023-03-27,8963.25,8964.75,8965.5,8965.25,-1.5,-0.75,0.25,-inf,-0.25,-0.75
2023-03-28,8976.25,8978.25,8979.0,8979.5,-2.0,-0.75,-0.5,0.33333333333333326,0.0,-3.0
2023-03-29,9005.75,9004.25,9004.0,9003.25,1.5,0.25,0.75,-1.75,-1.3333333333333333,-2.5
2023-03-30,9000.25,9000.25,9000.5,9001.75,0.0,-0.25,-1.25,-1.0,-2.0,-2.666666666666667
2023-03-31,8994.5,8992.5,8992.5,8993.5,2.0,0.0,-1.0,inf,-1.0,-0.19999999999999996
2023-04-03,8915.0,8914.0,8916.0,8917.75,1.0,-2.0,-1.75,-0.5,-inf,0.75
2023-04-04,8743.75,8745.75,8749.5,8751.25,-2.0,-3.75,-1.75,-3.0,0.875,0.0
2023-04-05,8781.75,8778.75,8781.0,8780.95,3.0,-2.25,0.049999999999272404,-2.5,-0.4,-1.0285714285710128
2023-04-06,8803.75,8799.75,8799.75,8798.75,4.0,0.0,1.0,0.33333333333333326,-1.0,19.00000000029104
2023-04-11,8854.5,8853.5,8855.0,8853.25,1.0,-1.5,1.75,-0.75,-inf,0.75
2023-04-12,8920.05,8918.3,8917.8,8914.8,1.75,0.5,3.0,0.75,-1.3333333333333333,0.7142857142857142
2023-04-13,9066.75,9063.25,9060.75,9057.15,3.5,2.5,3.600000000000364,1.0,4.0,0.2000000000001212
2023-04-14,9031.25,9028.25,9024.75,9022.0,3.0,3.5,2.75,-0.1428571428571429,0.3999999999999999,-0.23611111111118832
2023-04-17,8962.95,8966.95,8964.5,8962.5,-4.0,2.4500000000007276,2.0,-2.333333333333333,-0.2999999999997921,-0.2727272727272727
2023-04-19,8963.75,8966.0,8965.5,8964.5,-2.25,0.5,1.0,-0.4375,-0.6666666666666667,-0.5
2023-04-20,8880.25,8882.75,8881.75,8881.5,-2.5,1.0,0.25,0.11111111111111116,1.0,-0.75
2023-04-21,8794.5,8797.75,8796.25,8796.5,-3.25,1.5,-0.25,0.30000000000000004,0.5,-2.0
2023-04-24,8727.0,8730.75,8731.0,8733.0,-3.75,-0.25,-2.0,0.15384615384615374,-1.1666666666666667,7.0
2023-04-25,8524.0,8528.0,8528.0,8530.0,-4.0,0.0,-2.0,0.06666666666666665,-1.0,0.0
2023-04-26,8551.75,8553.25,8551.75,8554.75,-1.5,1.5,-3.0,-0.625,inf,0.5
2023-04-27,8583.5,8586.0,8585.5,8587.5,-2.5,0.5,-2.0,0.6666666666666667,-0.6666666666666667,-0.33333333333333337
2023-04-28,8590.0,8593.0,8594.25,8596.5,-3.0,-1.25,-2.25,0.19999999999999996,-3.5,0.125
2023-05-02,8504.2,8509.2,8511.5,8515.2,-5.0,-2.2999999999992724,-3.7000000000007276,0.6666666666666667,0.8399999999994179,0.6444444444447679
2023-05-03,8456.25,8463.25,8465.75,8469.75,-7.0,-2.5,-4.0,0.3999999999999999,0.08695652173947432,0.08108108108086842
2023-05-04,8481.4,8488.4,8491.25,8494.45,-7.0,-2.850000000000364,-3.2000000000007276,0.0,0.14000000000014556,-0.1999999999998181
2023-05-05,8566.75,8575.5,8579.5,8583.5,-8.75,-4.0,-4.0,0.25,0.4035087719296455,0.24999999999971578
2023-05-09,8571.25,8583.0,8588.5,8593.0,-11.75,-5.5,-4.5,0.34285714285714275,0.375,0.125
2023-05-10,8445.25,8463.0,8470.0,8477.0,-17.75,-7.0,-7.0,0.5106382978723405,0.2727272727272727,0.5555555555555556
2023-05-11,8137.45,8153.7,8157.95,8164.0,-16.25,-4.25,-6.050000000000182,-0.08450704225352113,-0.3928571428571429,-0.1357142857142597
2023-05-12,8224.25,8243.25,8248.0,8253.01,-19.0,-4.75,-5.010000000000218,0.1692307692307693,0.11764705882352944,-0.1719008264462698
2023-05-15,8218.25,8257.25,8265.25,8271.75,-39.0,-8.0,-6.5,1.0526315789473686,0.6842105263157894,0.29740518962070195
2023-05-17,8292.0,8297.75,8303.99,8310.75,-5.75,-6.239999999999782,-6.760000000000218,-0.8525641025641025,-0.16910785619179758,0.040000000000033564
2023-05-18,8156.5,8165.25,8173.25,8181.5,-8.75,-8.0,-8.25,0.5217391304347827,0.2820512820513268,0.2204142011833925
2023-05-19,8234.0,8243.75,8252.25,8260.5,-9.75,-8.5,-8.25,0.11428571428571432,0.0625,0.0
2023-05-22,8095.53,8111.53,8124.53,8136.0,-16.0,-13.0,-11.470000000000255,0.641025641025641,0.5294117647058822,0.39030303030306124
2023-05-23,8068.75,8086.25,8098.25,8111.5,-17.5,-12.0,-13.25,0.09375,-0.07692307692307687,0.1551874455100004
2023-05-24,7875.75,7887.0,7897.75,7909.75,-11.25,-10.75,-12.0,-0.3571428571428571,-0.10416666666666663,-0.09433962264150941
2023-05-25,7943.75,7952.25,7960.25,7969.75,-8.5,-8.0,-9.5,-0.24444444444444446,-0.2558139534883721,-0.20833333333333337
2023-05-26,8124.5,8129.5,8133.7,8141.7,-5.0,-4.199999999999818,-8.0,-0.4117647058823529,-0.47500000000002274,-0.1578947368421053
2023-05-30,8111.95,8114.5,8119.5,8127.35,-2.550000000000182,-5.0,-7.850000000000364,-0.4899999999999636,0.19047619047624198,-0.018749999999954525
2023-05-31,8080.0,8080.5,8085.5,8092.0,-0.5,-5.0,-6.5,-0.803921568627465,0.0,-0.171974522293032
2023-06-01,8245.0,8241.0,8241.0,8245.25,4.0,0.0,-4.25,-9.0,-1.0,-0.34615384615384615
2023-06-02,8233.5,8233.0,8235.0,8238.25,0.5,-2.0,-3.25,-0.875,-inf,-0.23529411764705888
2023-06-05,8335.01,8332.51,8332.51,8335.35,2.5,0.0,-2.8400000000001455,4.0,-1.0,-0.12615384615380143
2023-06-06,8337.0,8335.0,8336.0,8339.0,2.0,-1.0,-3.0,-0.19999999999999996,-inf,0.05633802816896005
2023-06-07,8293.1,8291.1,8291.0,8293.04,2.0,0.1000000000003638,-2.040000000000873,0.0,-1.1000000000003638,-0.31999999999970896
2023-06-08,8341.0,8343.25,8344.75,8347.0,-2.25,-1.5,-2.25,-2.125,-15.99999999994543,0.10294117647011625
2023-06-09,8357.75,8366.5,8368.5,8371.0,-8.75,-2.0,-2.5,2.888888888888889,0.33333333333333326,0.11111111111111116
2023-06-12,8292.0,8302.5,8306.0,8309.5,-10.5,-3.5,-3.5,0.19999999999999996,0.75,0.3999999999999999
2023-06-13,8458.5,8461.5,8459.0,8458.0,-3.0,2.5,1.0,-0.7142857142857143,-1.7142857142857144,-1.2857142857142856
2023-06-14,8515.25,8516.25,8510.25,8507.25,-1.0,6.0,3.0,-0.6666666666666667,1.4,2.0
2023-06-15,8557.0,8561.0,8558.0,8556.69,-4.0,3.0,1.3099999999994907,3.0,-0.5,-0.5633333333335031
2023-06-16,8555.75,8567.75,8565.75,8566.0,-12.0,2.0,-0.25,2.0,-0.33333333333333337,-1.1908396946565627
2023-06-19,8546.0,8546.0,8542.0,8538.85,0.0,4.0,3.149999999999636,-1.0,1.0,-13.599999999998545
2023-06-21,8615.25,8608.25,8605.25,8602.0,7.0,3.0,3.25,inf,0.0,12.0
2023-06-22,8585.25,8581.25,8577.5,8574.0,4.0,3.75,3.5,-0.4285714285714286,0.25,0.07692307692307687
2023-06-23,8401.24,8397.74,8393.74,8390.24,3.5,4.0,3.5,-0.125,0.06666666666666665,0.0
2023-06-26,8407.0,8400.25,8395.25,8391.0,6.75,5.0,4.25,0.9285714285714286,0.25,0.2142857142857142
2023-06-27,8372.0,8369.0,8366.0,8363.0,3.0,3.0,3.0,-0.5555555555555556,-0.4,-0.2941176470588235
2023-06-28,8260.5,8258.0,8255.75,8255.5,2.5,2.25,0.25,-0.16666666666666663,-0.25,-0.9166666666666666
2023-06-29,8182.0,8180.97,8178.22,8177.25,1.0299999999997453,2.75,0.9700000000002547,-0.5880000000001019,0.22222222222222232,2.8800000000010186
2023-06-30,8323.75,8322.0,8317.0,8314.5,1.75,5.0,2.5,0.6990291262140123,0.8181818181818181,1.5773195876281894
2023-07-03,8406.0,8403.5,8399.5,8397.5,2.5,4.0,2.0,0.4285714285714286,-0.19999999999999996,-0.19999999999999996
2023-07-04,8358.5,8360.5,8360.5,8358.75,-2.0,0.0,1.75,-1.8,-1.0,-0.125
2023-07-05,8317.75,8320.0,8319.0,8318.5,-2.25,1.0,0.5,0.125,inf,-0.7142857142857143
2023-07-06,8258.0,8261.25,8261.5,8262.25,-3.25,-0.25,-0.75,0.4444444444444444,-1.25,-2.5
2023-07-07,8369.25,8371.0,8370.25,8371.25,-1.75,0.75,-1.0,-0.46153846153846156,-4.0,0.33333333333333326
2023-07-10,8364.5,8370.0,8371.0,8373.0,-5.5,-1.0,-2.0,2.142857142857143,-2.333333333333333,1.0
2023-07-11,8312.5,8319.25,8321.0,8322.75,-6.75,-1.75,-1.75,0.2272727272727273,0.75,-0.125
2023-07-12,8494.75,8499.25,8499.75,8499.25,-4.5,-0.5,0.5,-0.33333333333333337,-0.7142857142857143,-1.2857142857142856
2023-07-13,8690.0,8696.0,8696.0,8693.5,-6.0,0.0,2.5,0.33333333333333326,-1.0,4.0
2023-07-14,8663.25,8673.25,8674.5,8672.5,-10.0,-1.25,2.0,0.6666666666666667,-inf,-0.19999999999999996
2023-07-17,8468.0,8487.5,8490.5,8490.5,-19.5,-3.0,0.0,0.95,1.4,-1.0
2023-07-19,8424.29,8429.29,8430.29,8434.75,-5.0,-1.0,-4.459999999999127,-0.7435897435897436,-0.8181818181818181,1.9733333333327514
2023-07-20,8481.25,8486.5,8487.0,8491.75,-5.25,-0.5,-4.75,0.050000000000000044,-0.5,0.06502242152487225
2023-07-21,8444.0,8451.0,8453.0,8458.25,-7.0,-2.0,-5.25,0.33333333333333326,3.0,0.10526315789473695
2023-07-24,8509.0,8516.0,8517.5,8522.75,-7.0,-1.5,-5.25,0.0,-0.25,0.0
2023-07-25,8664.5,8672.0,8673.75,8678.0,-7.5,-1.75,-4.25,0.0714285714285714,0.16666666666666674,-0.19047619047619047
2023-07-26,8603.25,8613.25,8616.75,8623.25,-10.0,-3.5,-6.5,0.33333333333333326,1.0,0.5294117647058822
2023-07-27,8552.0,8563.5,8568.25,8574.5,-11.5,-4.75,-6.25,0.1499999999999999,0.3571428571428572,-0.038461538461538436
2023-07-28,8648.24,8659.24,8663.25,8668.25,-11.0,-4.010000000000218,-5.0,-0.04347826086956519,-0.15578947368416463,-0.19999999999999996
2023-07-31,8819.5,8830.5,8831.75,8835.5,-11.0,-1.25,-3.75,0.0,-0.6882793017456529,-0.25
2023-08-01,8612.75,8626.5,8630.25,8635.25,-13.75,-3.75,-5.0,0.25,2.0,0.33333333333333326
2023-08-02,8488.24,8502.75,8507.75,8514.75,-14.510000000000218,-5.0,-7.0,0.05527272727274313,0.33333333333333326,0.3999999999999999
2023-08-03,8586.0,8602.0,8608.25,8616.5,-16.0,-6.25,-8.25,0.10268780151617918,0.25,0.1785714285714286
2023-08-04,8537.0,8560.5,8568.25,8580.0,-23.5,-7.75,-11.75,0.46875,0.24,0.4242424242424243
2023-08-07,8449.09,8469.35,8478.25,8487.0,-20.26000000000022,-8.899999999999636,-8.75,-0.13787234042552265,0.14838709677414652,-0.25531914893617025
2023-08-08,8313.75,8334.25,8340.75,8348.5,-20.5,-6.5,-7.75,0.011846001974322729,-0.26966292134828473,-0.11428571428571432
2023-08-09,8371.51,8391.0,8394.0,8398.0,-19.48999999999978,-3.0,-4.0,-0.04926829268293753,-0.5384615384615384,-0.4838709677419355
2023-08-10,8352.24,8374.24,8380.49,8386.75,-22.0,-6.25,-6.260000000000218,0.12878399179067457,1.0833333333333335,0.5650000000000546
2023-08-11,8257.25,8284.75,8290.0,8295.0,-27.5,-5.25,-5.0,0.25,-0.16000000000000003,-0.2012779552715933
2023-08-14,8242.75,8277.75,8284.75,8290.75,-35.0,-7.0,-6.0,0.2727272727272727,0.33333333333333326,0.19999999999999996
2023-08-16,8153.25,8160.25,8167.25,8176.25,-7.0,-7.0,-9.0,-0.8,-0.125,0.125
2023-08-17,8229.85,8232.85,8236.85,8243.5,-3.0,-4.0,-6.649999999999636,-0.5714285714285714,-0.4285714285714286,-0.2611111111111515
2023-08-18,8243.75,8241.75,8243.0,8247.5,2.0,-1.25,-4.5,-1.6666666666666665,-0.6875,-0.3233082706766547
2023-08-21,8270.5,8272.5,8276.0,8282.5,-2.0,-3.5,-6.5,-2.0,1.7999999999999998,0.4444444444444444
2023-08-22,8363.7,8361.95,8364.0,8370.25,1.75,-2.0499999999992724,-6.25,-1.875,-0.4142857142859222,-0.038461538461538436
2023-08-23,8457.25,8451.75,8453.75,8460.75,5.5,-2.0,-7.0,2.142857142857143,-0.024390243902092767,0.1200000000000001
2023-08-24,8359.5,8355.5,8360.25,8369.0,4.0,-4.75,-8.75,-0.2727272727272727,1.375,0.25
2023-08-25,8349.25,8349.25,8355.5,8365.25,0.0,-6.25,-9.75,-1.0,0.3157894736842106,0.11428571428571432
2023-08-29,8438.5,8437.5,8445.0,8456.0,1.0,-7.5,-11.0,inf,0.19999999999999996,0.1282051282051282
2023-08-30,8468.55,8461.8,8469.3,8478.8,6.75,-7.5,-9.5,5.75,0.0,-0.13636363636363635
2023-08-31,8420.0,8411.5,8418.0,8428.0,8.5,-6.5,-10.0,0.2592592592592593,-0.1333333333333333,0.05263157894736836
2023-09-01,8497.25,8490.75,8496.75,8506.0,6.5,-6.0,-9.25,-0.23529411764705888,-0.07692307692307687,-0.07499999999999996
2023-09-04,8453.25,8441.75,8447.0,8455.0,11.5,-5.25,-8.0,0.7692307692307692,-0.125,-0.1351351351351351
2023-09-05,8497.5,8480.5,8482.5,8488.51,17.0,-2.0,-6.010000000000218,0.4782608695652173,-0.6190476190476191,-0.24874999999997272
2023-09-06,8374.25,8362.25,8366.25,8373.25,12.0,-4.0,-7.0,-0.2941176470588235,1.0,0.16472545757067314
2023-09-07,8321.25,8309.25,8314.75,8322.5,12.0,-5.5,-7.75,0.0,0.375,0.1071428571428572
2023-09-08,8241.5,8231.5,8237.0,8243.2,10.0,-5.5,-6.200000000000728,-0.16666666666666663,0.0,-0.19999999999990614
2023-09-11,8389.0,8391.0,8396.5,8402.5,-2.0,-5.5,-6.0,-1.2,0.0,-0.03225806451624258
2023-09-12,8378.75,8379.25,8385.75,8391.75,-0.5,-6.5,-6.0,-0.75,0.18181818181818188,0.0
2023-09-13,8406.5,8405.0,8411.5,8417.0,1.5,-6.5,-5.5,-4.0,0.0,-0.08333333333333337
2023-09-14,8375.75,8402.5,8410.5,8416.5,-26.75,-8.0,-6.0,-18.833333333333332,0.23076923076923084,0.09090909090909083
2023-09-15,8352.0,8388.5,8398.0,8405.75,-36.5,-9.5,-7.75,0.36448598130841114,0.1875,0.29166666666666674
2023-09-18,8299.8,8336.8,8349.5,8358.75,-37.0,-12.700000000000728,-9.25,0.013698630136986356,0.33684210526323444,0.19354838709677424
2023-09-20,8320.5,8335.0,8345.5,8354.25,-14.5,-10.5,-8.75,-0.6081081081081081,-0.1063829787234043,0.06060606060606055
2023-09-21,8169.75,8185.25,8196.25,8205.75,-15.5,-11.0,-9.5,0.06896551724137923,0.04761904761904767,0.08571428571428563
2023-09-22,8198.75,8212.75,8223.75,8244.0,-14.0,-11.0,-20.25,-0.09677419354838712,0.0,1.1315789473684212
